source_file,department,section,sub_section,kpi_name,uom,type,date,value
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Battery#1 Temperatures CO#3,Deg C,Plan,2024-09-01,1300.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Battery#1 Temperatures CO#3,Deg C,Plan,2024-10-01,1300.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Battery#1 Temperatures CO#3,Deg C,Plan,2024-11-01,1300.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Battery#1 Temperatures CO#3,Deg C,Plan,2024-12-01,1300.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Battery#1 Temperatures CO#3,Deg C,Plan,2025-01-01,1300.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Battery#1 Temperatures CO#3,Deg C,Plan,2025-02-01,1300.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Battery#1 Temperatures CO#3,Deg C,Plan,2025-03-01,1300.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Battery#1 Temperatures CO#3,Deg C,Actual,2023-04-01,1275.185423081677
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Battery#1 Temperatures CO#3,Deg C,Actual,2023-05-01,1304.6744946425513
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Battery#1 Temperatures CO#3,Deg C,Actual,2023-06-01,1299.1690125082193
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Battery#1 Temperatures CO#3,Deg C,Actual,2023-07-01,1297.8868624837958
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Battery#1 Temperatures CO#3,Deg C,Actual,2023-08-01,1296.264357779797
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Battery#1 Temperatures CO#3,Deg C,Actual,2023-09-01,1296.4451453912295
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Battery#1 Temperatures CO#3,Deg C,Actual,2023-10-01,1297.1819643553588
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Battery#1 Temperatures CO#3,Deg C,Actual,2023-11-01,1299.9
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Battery#1 Temperatures CO#3,Deg C,Actual,2023-12-01,1300.4
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Battery#1 Temperatures CO#3,Deg C,Actual,2024-01-01,1300.4
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Battery#1 Temperatures CO#3,Deg C,Actual,2024-02-01,1300.4
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Battery#1 Temperatures CO#3,Deg C,Actual,2024-03-01,1300.4
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Battery#1 Temperatures CO#3,Deg C,Actual,2024-04-01,1300.4
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Battery#1 Temperatures CO#3,Deg C,Actual,2024-05-01,1300.4
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Battery#1 Temperatures CO#3,Deg C,Actual,2024-06-01,1307.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Battery#1 Temperatures CO#3,Deg C,Actual,2024-07-01,1308.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Battery#1 Temperatures CO#3,Deg C,Actual,2024-08-01,1306.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Battery#1 Temperatures CO#3,Deg C,Actual,2024-09-01,1312.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Battery#1 Temperatures CO#3,Deg C,Actual,2024-10-01,0.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Battery#1 Temperatures CO#3,Deg C,Actual,2024-11-01,0.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Battery#1 Temperatures CO#3,Deg C,Actual,2024-12-01,0.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Battery#1 Temperatures CO#3,Deg C,Actual,2025-01-01,0.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Battery#1 Temperatures CO#3,Deg C,Actual,2025-02-01,0.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Battery#1 Temperatures CO#3,Deg C,Actual,2025-03-01,0.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Battery#2 Temperatures CO#3,Deg C,Plan,2023-04-01,1284.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Battery#2 Temperatures CO#3,Deg C,Plan,2023-05-01,1284.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Battery#2 Temperatures CO#3,Deg C,Plan,2023-06-01,1300.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Battery#2 Temperatures CO#3,Deg C,Plan,2023-07-01,1300.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Battery#2 Temperatures CO#3,Deg C,Plan,2023-08-01,1300.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Battery#2 Temperatures CO#3,Deg C,Plan,2023-09-01,1300.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Battery#2 Temperatures CO#3,Deg C,Plan,2023-10-01,1300.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Battery#2 Temperatures CO#3,Deg C,Plan,2023-11-01,1300.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Battery#2 Temperatures CO#3,Deg C,Plan,2023-12-01,1300.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Battery#2 Temperatures CO#3,Deg C,Plan,2024-01-01,1300.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Battery#2 Temperatures CO#3,Deg C,Plan,2024-02-01,1300.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Battery#2 Temperatures CO#3,Deg C,Plan,2024-03-01,1300.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Battery#2 Temperatures CO#3,Deg C,Plan,2024-04-01,1305.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Battery#2 Temperatures CO#3,Deg C,Plan,2024-05-01,1305.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Battery#2 Temperatures CO#3,Deg C,Plan,2024-06-01,1305.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Battery#2 Temperatures CO#3,Deg C,Plan,2024-07-01,1305.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Battery#2 Temperatures CO#3,Deg C,Plan,2024-08-01,1305.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Battery#2 Temperatures CO#3,Deg C,Plan,2024-09-01,1305.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Battery#2 Temperatures CO#3,Deg C,Plan,2024-10-01,1305.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Battery#2 Temperatures CO#3,Deg C,Plan,2024-11-01,1305.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Battery#2 Temperatures CO#3,Deg C,Plan,2024-12-01,1305.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Battery#2 Temperatures CO#3,Deg C,Plan,2025-01-01,1305.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Battery#2 Temperatures CO#3,Deg C,Plan,2025-02-01,1305.0
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Battery#2 Temperatures CO#3,Deg C,Plan,2025-03-01,0.7
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Battery#2 Temperatures CO#3,Deg C,Actual,2023-04-01,1283.477037739853
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Battery#2 Temperatures CO#3,Deg C,Actual,2023-05-01,1298.9838519613677
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Battery#2 Temperatures CO#3,Deg C,Actual,2023-06-01,1325.47991706177
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Battery#2 Temperatures CO#3,Deg C,Actual,2023-07-01,1324.7628503566943
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Battery#2 Temperatures CO#3,Deg C,Actual,2023-08-01,1323.5820376489185
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Battery#2 Temperatures CO#3,Deg C,Actual,2023-09-01,1322.8498783159753
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Battery#2 Temperatures CO#3,Deg C,Actual,2023-10-01,1322.0434490951234
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Battery#2 Temperatures CO#3,Deg C,Actual,2023-11-01,1309.2
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Battery#2 Temperatures CO#3,Deg C,Actual,2023-12-01,1311.1
DWM CO3 & CO4  May26.xlsm,Coke Ovens,,,Battery#2 Temperatures CO#3,Deg C,Actual,2024-01-01,1311.1
