source_file,department,section,sub_section,kpi_name,sheet_name,month_year,date,actual,plan,ucl,cl,lcl
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3,,Coke Ash CO#3,CKPI Coke Ash CO 3,2026-04-30,2026-04-13,13.35,,13.749,13.256,12.763
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #4,,Coke Ash CO#4,CKPI Coke Ash CO 4,2026-04-30,2026-04-01,13.81,,13.792,13.289,12.786
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #4,,Coke Ash CO#4,CKPI Coke Ash CO 4,2026-04-30,2026-04-02,13.58,,13.792,13.289,12.786
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #4,,Coke Ash CO#4,CKPI Coke Ash CO 4,2026-04-30,2026-04-03,13.44,,13.792,13.289,12.786
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #4,,Coke Ash CO#4,CKPI Coke Ash CO 4,2026-04-30,2026-04-04,13.57,,13.792,13.289,12.786
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #4,,Coke Ash CO#4,CKPI Coke Ash CO 4,2026-04-30,2026-04-05,13.64,,13.792,13.289,12.786
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #4,,Coke Ash CO#4,CKPI Coke Ash CO 4,2026-04-30,2026-04-06,13.0,,13.792,13.289,12.786
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #4,,Coke Ash CO#4,CKPI Coke Ash CO 4,2026-04-30,2026-04-07,13.12,,13.792,13.289,12.786
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #4,,Coke Ash CO#4,CKPI Coke Ash CO 4,2026-04-30,2026-04-08,13.05,,13.792,13.289,12.786
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #4,,Coke Ash CO#4,CKPI Coke Ash CO 4,2026-04-30,2026-04-09,13.08,,13.792,13.289,12.786
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #4,,Coke Ash CO#4,CKPI Coke Ash CO 4,2026-04-30,2026-04-10,13.52,,13.792,13.289,12.786
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #4,,Coke Ash CO#4,CKPI Coke Ash CO 4,2026-04-30,2026-04-11,13.62,,13.792,13.289,12.786
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #4,,Coke Ash CO#4,CKPI Coke Ash CO 4,2026-04-30,2026-04-12,13.37,,13.792,13.289,12.786
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #4,,Coke Ash CO#4,CKPI Coke Ash CO 4,2026-04-30,2026-04-13,13.26,,13.792,13.289,12.786
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3,,Coke Moisture CO#3,CKPI Coke Moisture CO 3,2026-04-30,2026-04-01,0.32,,0.4414,0.2871,0.1328
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3,,Coke Moisture CO#3,CKPI Coke Moisture CO 3,2026-04-30,2026-04-02,0.34,,0.4414,0.2871,0.1328
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3,,Coke Moisture CO#3,CKPI Coke Moisture CO 3,2026-04-30,2026-04-03,0.28,,0.4414,0.2871,0.1328
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3,,Coke Moisture CO#3,CKPI Coke Moisture CO 3,2026-04-30,2026-04-04,0.27,,0.4414,0.2871,0.1328
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3,,Coke Moisture CO#3,CKPI Coke Moisture CO 3,2026-04-30,2026-04-05,0.3,,0.4414,0.2871,0.1328
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3,,Coke Moisture CO#3,CKPI Coke Moisture CO 3,2026-04-30,2026-04-06,0.31,,0.4414,0.2871,0.1328
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3,,Coke Moisture CO#3,CKPI Coke Moisture CO 3,2026-04-30,2026-04-07,0.32,,0.4414,0.2871,0.1328
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3,,Coke Moisture CO#3,CKPI Coke Moisture CO 3,2026-04-30,2026-04-08,0.32,,0.4414,0.2871,0.1328
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3,,Coke Moisture CO#3,CKPI Coke Moisture CO 3,2026-04-30,2026-04-09,0.28,,0.4414,0.2871,0.1328
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3,,Coke Moisture CO#3,CKPI Coke Moisture CO 3,2026-04-30,2026-04-10,0.37,,0.4414,0.2871,0.1328
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3,,Coke Moisture CO#3,CKPI Coke Moisture CO 3,2026-04-30,2026-04-11,0.36,,0.4414,0.2871,0.1328
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3,,Coke Moisture CO#3,CKPI Coke Moisture CO 3,2026-04-30,2026-04-12,0.35,,0.4414,0.2871,0.1328
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3,,Coke Moisture CO#3,CKPI Coke Moisture CO 3,2026-04-30,2026-04-13,0.27,,0.4414,0.2871,0.1328
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #4,,Coke Moisture CO#4,CKPI Coke Moisture CO 4,2026-04-30,2026-04-01,1.07,,1.719,0.915,0.111
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #4,,Coke Moisture CO#4,CKPI Coke Moisture CO 4,2026-04-30,2026-04-02,1.2,,1.719,0.915,0.111
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #4,,Coke Moisture CO#4,CKPI Coke Moisture CO 4,2026-04-30,2026-04-03,1.02,,1.719,0.915,0.111
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #4,,Coke Moisture CO#4,CKPI Coke Moisture CO 4,2026-04-30,2026-04-04,1.22,,1.719,0.915,0.111
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #4,,Coke Moisture CO#4,CKPI Coke Moisture CO 4,2026-04-30,2026-04-05,0.78,,1.719,0.915,0.111
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #4,,Coke Moisture CO#4,CKPI Coke Moisture CO 4,2026-04-30,2026-04-06,0.54,,1.719,0.915,0.111
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #4,,Coke Moisture CO#4,CKPI Coke Moisture CO 4,2026-04-30,2026-04-07,1.01,,1.719,0.915,0.111
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #4,,Coke Moisture CO#4,CKPI Coke Moisture CO 4,2026-04-30,2026-04-08,0.84,,1.719,0.915,0.111
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #4,,Coke Moisture CO#4,CKPI Coke Moisture CO 4,2026-04-30,2026-04-09,0.64,,1.719,0.915,0.111
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #4,,Coke Moisture CO#4,CKPI Coke Moisture CO 4,2026-04-30,2026-04-10,0.86,,1.719,0.915,0.111
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #4,,Coke Moisture CO#4,CKPI Coke Moisture CO 4,2026-04-30,2026-04-11,0.79,,1.719,0.915,0.111
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #4,,Coke Moisture CO#4,CKPI Coke Moisture CO 4,2026-04-30,2026-04-12,0.79,,1.719,0.915,0.111
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #4,,Coke Moisture CO#4,CKPI Coke Moisture CO 4,2026-04-30,2026-04-13,0.38,,1.719,0.915,0.111
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3,,Coke CSR CO#3,CKPI Coke CSR CO 3,2026-04-30,2026-04-01,69.19,,72.308,70.634,68.959
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3,,Coke CSR CO#3,CKPI Coke CSR CO 3,2026-04-30,2026-04-02,70.66,,72.308,70.634,68.959
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3,,Coke CSR CO#3,CKPI Coke CSR CO 3,2026-04-30,2026-04-03,70.66,,72.308,70.634,68.959
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3,,Coke CSR CO#3,CKPI Coke CSR CO 3,2026-04-30,2026-04-04,69.34,,72.308,70.634,68.959
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3,,Coke CSR CO#3,CKPI Coke CSR CO 3,2026-04-30,2026-04-05,69.77,,72.308,70.634,68.959
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3,,Coke CSR CO#3,CKPI Coke CSR CO 3,2026-04-30,2026-04-06,70.23,,72.308,70.634,68.959
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3,,Coke CSR CO#3,CKPI Coke CSR CO 3,2026-04-30,2026-04-07,70.09,,72.308,70.634,68.959
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3,,Coke CSR CO#3,CKPI Coke CSR CO 3,2026-04-30,2026-04-08,70.22,,72.308,70.634,68.959
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3,,Coke CSR CO#3,CKPI Coke CSR CO 3,2026-04-30,2026-04-09,69.56,,72.308,70.634,68.959
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3,,Coke CSR CO#3,CKPI Coke CSR CO 3,2026-04-30,2026-04-10,71.7,,72.308,70.634,68.959
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3,,Coke CSR CO#3,CKPI Coke CSR CO 3,2026-04-30,2026-04-11,70.92,,72.308,70.634,68.959
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3,,Coke CSR CO#3,CKPI Coke CSR CO 3,2026-04-30,2026-04-12,70.9,,72.308,70.634,68.959
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3,,Coke CSR CO#3,CKPI Coke CSR CO 3,2026-04-30,2026-04-13,68.67,,72.308,70.634,68.959
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #4,,Coke CSR CO#4,CKPI Coke CSR CO 4,2026-04-30,2026-04-01,69.79,,73.052,70.33,67.607
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #4,,Coke CSR CO#4,CKPI Coke CSR CO 4,2026-04-30,2026-04-02,69.69,,73.052,70.33,67.607
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #4,,Coke CSR CO#4,CKPI Coke CSR CO 4,2026-04-30,2026-04-03,70.26,,73.052,70.33,67.607
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #4,,Coke CSR CO#4,CKPI Coke CSR CO 4,2026-04-30,2026-04-04,69.17,,73.052,70.33,67.607
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #4,,Coke CSR CO#4,CKPI Coke CSR CO 4,2026-04-30,2026-04-05,69.93,,73.052,70.33,67.607
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #4,,Coke CSR CO#4,CKPI Coke CSR CO 4,2026-04-30,2026-04-06,69.09,,73.052,70.33,67.607
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #4,,Coke CSR CO#4,CKPI Coke CSR CO 4,2026-04-30,2026-04-07,69.77,,73.052,70.33,67.607
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #4,,Coke CSR CO#4,CKPI Coke CSR CO 4,2026-04-30,2026-04-08,69.92,,73.052,70.33,67.607
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #4,,Coke CSR CO#4,CKPI Coke CSR CO 4,2026-04-30,2026-04-09,70.08,,73.052,70.33,67.607
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #4,,Coke CSR CO#4,CKPI Coke CSR CO 4,2026-04-30,2026-04-10,69.85,,73.052,70.33,67.607
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #4,,Coke CSR CO#4,CKPI Coke CSR CO 4,2026-04-30,2026-04-11,69.57,,73.052,70.33,67.607
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #4,,Coke CSR CO#4,CKPI Coke CSR CO 4,2026-04-30,2026-04-12,69.45,,73.052,70.33,67.607
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #4,,Coke CSR CO#4,CKPI Coke CSR CO 4,2026-04-30,2026-04-13,71.04,,73.052,70.33,67.607
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3&4,CO 3,Quality Index CO#3,MKPI Quality Index CO 3,2026-04-30,2026-04-01,0.9266666666666667,,0.9912,0.9605,0.9298
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3&4,CO 3,Quality Index CO#3,MKPI Quality Index CO 3,2026-04-30,2026-04-02,0.9666666666666668,,0.9912,0.9605,0.9298
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3&4,CO 3,Quality Index CO#3,MKPI Quality Index CO 3,2026-04-30,2026-04-03,0.9733333333333334,,0.9912,0.9605,0.9298
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3&4,CO 3,Quality Index CO#3,MKPI Quality Index CO 3,2026-04-30,2026-04-04,0.8666666666666667,,0.9912,0.9605,0.9298
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3&4,CO 3,Quality Index CO#3,MKPI Quality Index CO 3,2026-04-30,2026-04-05,0.9666666666666668,,0.9912,0.9605,0.9298
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3&4,CO 3,Quality Index CO#3,MKPI Quality Index CO 3,2026-04-30,2026-04-06,0.9366666666666666,,0.9912,0.9605,0.9298
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3&4,CO 3,Quality Index CO#3,MKPI Quality Index CO 3,2026-04-30,2026-04-07,0.96,,0.9912,0.9605,0.9298
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3&4,CO 3,Quality Index CO#3,MKPI Quality Index CO 3,2026-04-30,2026-04-08,0.9666666666666668,,0.9912,0.9605,0.9298
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3&4,CO 3,Quality Index CO#3,MKPI Quality Index CO 3,2026-04-30,2026-04-09,0.9266666666666667,,0.9912,0.9605,0.9298
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3&4,CO 3,Quality Index CO#3,MKPI Quality Index CO 3,2026-04-30,2026-04-10,0.9666666666666668,,0.9912,0.9605,0.9298
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3&4,CO 3,Quality Index CO#3,MKPI Quality Index CO 3,2026-04-30,2026-04-11,0.96,,0.9912,0.9605,0.9298
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3&4,CO 3,Quality Index CO#3,MKPI Quality Index CO 3,2026-04-30,2026-04-12,0.96,,0.9912,0.9605,0.9298
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3&4,CO 3,Quality Index CO#3,MKPI Quality Index CO 3,2026-04-30,2026-04-13,0.9266666666666667,,0.9912,0.9605,0.9298
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3&4,CO 4,Quality Index CO#4,MKPI Quality Index CO 4,2026-04-30,2026-04-01,0.9,,1.0046,0.9655,0.9265
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3&4,CO 4,Quality Index CO#4,MKPI Quality Index CO 4,2026-04-30,2026-04-02,0.98,,1.0046,0.9655,0.9265
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3&4,CO 4,Quality Index CO#4,MKPI Quality Index CO 4,2026-04-30,2026-04-03,0.91,,1.0046,0.9655,0.9265
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3&4,CO 4,Quality Index CO#4,MKPI Quality Index CO 4,2026-04-30,2026-04-04,0.94,,1.0046,0.9655,0.9265
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3&4,CO 4,Quality Index CO#4,MKPI Quality Index CO 4,2026-04-30,2026-04-05,0.95,,1.0046,0.9655,0.9265
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3&4,CO 4,Quality Index CO#4,MKPI Quality Index CO 4,2026-04-30,2026-04-06,0.96,,1.0046,0.9655,0.9265
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3&4,CO 4,Quality Index CO#4,MKPI Quality Index CO 4,2026-04-30,2026-04-07,0.93,,1.0046,0.9655,0.9265
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3&4,CO 4,Quality Index CO#4,MKPI Quality Index CO 4,2026-04-30,2026-04-08,0.96,,1.0046,0.9655,0.9265
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3&4,CO 4,Quality Index CO#4,MKPI Quality Index CO 4,2026-04-30,2026-04-09,1.0,,1.0046,0.9655,0.9265
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3&4,CO 4,Quality Index CO#4,MKPI Quality Index CO 4,2026-04-30,2026-04-10,0.94,,1.0046,0.9655,0.9265
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3&4,CO 4,Quality Index CO#4,MKPI Quality Index CO 4,2026-04-30,2026-04-11,0.91,,1.0046,0.9655,0.9265
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3&4,CO 4,Quality Index CO#4,MKPI Quality Index CO 4,2026-04-30,2026-04-12,0.94,,1.0046,0.9655,0.9265
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,Coke Oven #3&4,CO 4,Quality Index CO#4,MKPI Quality Index CO 4,2026-04-30,2026-04-13,0.98,,1.0046,0.9655,0.9265
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,CDQ 1&2,,CDQ 1&2 Steam Generation,CKPI CDQ 1&2 Steam Generation,2026-04-30,2026-04-01,3442.0,,3665.0,3374.6,3084.2
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,CDQ 1&2,,CDQ 1&2 Steam Generation,CKPI CDQ 1&2 Steam Generation,2026-04-30,2026-04-02,3456.0,,3665.0,3374.6,3084.2
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,CDQ 1&2,,CDQ 1&2 Steam Generation,CKPI CDQ 1&2 Steam Generation,2026-04-30,2026-04-03,3334.0,,3665.0,3374.6,3084.2
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,CDQ 1&2,,CDQ 1&2 Steam Generation,CKPI CDQ 1&2 Steam Generation,2026-04-30,2026-04-04,3419.0,,3665.0,3374.6,3084.2
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,CDQ 1&2,,CDQ 1&2 Steam Generation,CKPI CDQ 1&2 Steam Generation,2026-04-30,2026-04-05,3403.0,,3665.0,3374.6,3084.2
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,CDQ 1&2,,CDQ 1&2 Steam Generation,CKPI CDQ 1&2 Steam Generation,2026-04-30,2026-04-06,3411.0,,3665.0,3374.6,3084.2
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,CDQ 1&2,,CDQ 1&2 Steam Generation,CKPI CDQ 1&2 Steam Generation,2026-04-30,2026-04-07,2875.0,,3665.0,3374.6,3084.2
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,CDQ 1&2,,CDQ 1&2 Steam Generation,CKPI CDQ 1&2 Steam Generation,2026-04-30,2026-04-08,3377.0,,3665.0,3374.6,3084.2
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,CDQ 1&2,,CDQ 1&2 Steam Generation,CKPI CDQ 1&2 Steam Generation,2026-04-30,2026-04-09,3477.0,,3665.0,3374.6,3084.2
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,CDQ 1&2,,CDQ 1&2 Steam Generation,CKPI CDQ 1&2 Steam Generation,2026-04-30,2026-04-10,3366.0,,3665.0,3374.6,3084.2
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,CDQ 1&2,,CDQ 1&2 Steam Generation,CKPI CDQ 1&2 Steam Generation,2026-04-30,2026-04-11,3300.0,,3665.0,3374.6,3084.2
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,CDQ 1&2,,CDQ 1&2 Steam Generation,CKPI CDQ 1&2 Steam Generation,2026-04-30,2026-04-12,3344.0,,3665.0,3374.6,3084.2
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,CDQ 1&2,,CDQ 1&2 Steam Generation,CKPI CDQ 1&2 Steam Generation,2026-04-30,2026-04-13,3358.0,,3665.0,3374.6,3084.2
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,CDQ 3&4,,CDQ 3&4 Steam Generation,CKPI CDQ 3&4 Steam Generation.,2026-04-30,2026-04-01,1548.0,,1636.0,1474.0,1312.0
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,CDQ 3&4,,CDQ 3&4 Steam Generation,CKPI CDQ 3&4 Steam Generation.,2026-04-30,2026-04-02,1460.0,,1636.0,1474.0,1312.0
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,CDQ 3&4,,CDQ 3&4 Steam Generation,CKPI CDQ 3&4 Steam Generation.,2026-04-30,2026-04-03,1429.0,,1636.0,1474.0,1312.0
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,CDQ 3&4,,CDQ 3&4 Steam Generation,CKPI CDQ 3&4 Steam Generation.,2026-04-30,2026-04-04,1398.0,,1636.0,1474.0,1312.0
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,CDQ 3&4,,CDQ 3&4 Steam Generation,CKPI CDQ 3&4 Steam Generation.,2026-04-30,2026-04-05,1535.0,,1636.0,1474.0,1312.0
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,CDQ 3&4,,CDQ 3&4 Steam Generation,CKPI CDQ 3&4 Steam Generation.,2026-04-30,2026-04-06,1445.0,,1636.0,1474.0,1312.0
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,CDQ 3&4,,CDQ 3&4 Steam Generation,CKPI CDQ 3&4 Steam Generation.,2026-04-30,2026-04-07,1605.0,,1636.0,1474.0,1312.0
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,CDQ 3&4,,CDQ 3&4 Steam Generation,CKPI CDQ 3&4 Steam Generation.,2026-04-30,2026-04-08,1525.0,,1636.0,1474.0,1312.0
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,CDQ 3&4,,CDQ 3&4 Steam Generation,CKPI CDQ 3&4 Steam Generation.,2026-04-30,2026-04-09,1420.0,,1636.0,1474.0,1312.0
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,CDQ 3&4,,CDQ 3&4 Steam Generation,CKPI CDQ 3&4 Steam Generation.,2026-04-30,2026-04-10,1483.0,,1636.0,1474.0,1312.0
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,CDQ 3&4,,CDQ 3&4 Steam Generation,CKPI CDQ 3&4 Steam Generation.,2026-04-30,2026-04-11,1401.0,,1636.0,1474.0,1312.0
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,CDQ 3&4,,CDQ 3&4 Steam Generation,CKPI CDQ 3&4 Steam Generation.,2026-04-30,2026-04-12,1455.0,,1636.0,1474.0,1312.0
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,CDQ 3&4,,CDQ 3&4 Steam Generation,CKPI CDQ 3&4 Steam Generation.,2026-04-30,2026-04-13,1481.0,,1636.0,1474.0,1312.0
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,CDQ 3&4,,CDQ 3&4 Steam Generation,CKPI CDQ 3&4 Steam Generation.,2026-04-30,2026-04-14,1512.0,,1636.0,1474.0,1312.0
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,CDQ 3&4,,CDQ 3&4 Steam Generation,CKPI CDQ 3&4 Steam Generation.,2026-04-30,2026-04-15,1456.0,,1636.0,1474.0,1312.0
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,CDQ 3&4,,CDQ 3&4 Steam Generation,CKPI CDQ 3&4 Steam Generation.,2026-04-30,2026-04-16,1369.0,,1636.0,1474.0,1312.0
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,CDQ 3&4,,CDQ 3&4 Steam Generation,CKPI CDQ 3&4 Steam Generation.,2026-04-30,2026-04-17,1367.0,,1636.0,1474.0,1312.0
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,CDQ 3&4,,CDQ 3&4 Steam Generation,CKPI CDQ 3&4 Steam Generation.,2026-04-30,2026-04-18,1411.0,,1636.0,1474.0,1312.0
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,CDQ 3&4,,CDQ 3&4 Steam Generation,CKPI CDQ 3&4 Steam Generation.,2026-04-30,2026-04-19,1259.0,,1636.0,1474.0,1312.0
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,CDQ 3&4,,CDQ 3&4 Steam Generation,CKPI CDQ 3&4 Steam Generation.,2026-04-30,2026-04-20,2152.0,,,,
Copy of DWM CO3 & CO4  April26 REV 01.xlsm,Coke Ovens,CDQ 3&4,,CDQ 3&4 Steam Generation,CKPI CDQ 3&4 Steam Generation.,2026-04-30,2026-04-21,2694.0,,3238.0,2857.0,2476.0
